CustomerID,Gender,Age,Tenure,Contract Type,Monthly Charges,Total Charges,Internet Service,Payment Method,Churn
C46893,Female,72,44,Yearly,76,3341,DSL,UPI,No
C46894,Female,31,53,Monthly,35,1851,Fiber,Debit Card,No
C46895,Female,50,7,Yearly,120,820,Cable,UPI,Yes
C46896,Male,31,7,Yearly,111,776,Wireless,Bank Transfer,No
C46897,Female,42,70,Yearly,34,2397,Cable,Cash,No
C46898,Female,67,48,Monthly,51,2455,Cable,Cash,No
C46899,Male,47,15,Yearly,120,1795,DSL,Debit Card,No
C46900,Male,25,26,Quarterly,114,2980,Cable,Debit Card,No
C46901,Female,22,29,Monthly,131,3792,Cable,UPI,No
C46902,Female,69,49,Yearly,150,7347,DSL,UPI,No
C46903,Male,63,70,Yearly,96,6721,DSL,UPI,No
C46904,Male,38,7,Quarterly,123,868,Wireless,Debit Card,No
C46905,Female,20,13,Quarterly,36,477,Fiber,Credit Card,No
C46906,Female,44,58,Monthly,88,5098,Wireless,Debit Card,No
C46907,Male,52,38,Monthly,144,5479,Fiber,Cash,No
C46908,Male,50,29,Monthly,80,2330,Cable,Credit Card,Yes
C46909,Female,72,45,Quarterly,136,6130,Wireless,Debit Card,No
C46910,Male,53,51,Monthly,31,1581,Cable,Cash,Yes
C46911,Male,42,2,Monthly,89,188,Wireless,Credit Card,Yes
C46912,Male,39,4,Monthly,111,463,DSL,UPI,Yes
C46913,Male,66,4,Yearly,85,341,DSL,Bank Transfer,No
C46914,Male,68,37,Quarterly,54,2001,Cable,UPI,Yes
C46915,Female,47,70,Monthly,129,9011,DSL,Credit Card,Yes
C46916,Male,73,61,Yearly,121,7374,DSL,Bank Transfer,No
C46917,Female,49,43,Yearly,145,6215,Fiber,Debit Card,No
C46918,Male,75,14,Quarterly,31,426,Wireless,UPI,No
C46919,Male,33,3,Monthly,40,107,DSL,Debit Card,Yes
C46920,Female,36,34,Yearly,78,2647,Wireless,Cash,No
C46921,Female,72,25,Monthly,53,1310,DSL,Bank Transfer,No
C46922,Female,49,30,Monthly,87,2626,Wireless,Credit Card,No
C46923,Female,35,53,Monthly,62,3291,DSL,Bank Transfer,No
C46924,Female,69,57,Yearly,87,4951,DSL,Cash,No
C46925,Male,48,44,Monthly,133,5837,DSL,Credit Card,No
C46926,Female,71,9,Yearly,107,973,DSL,Credit Card,No
C46927,Female,73,65,Monthly,123,7987,Cable,Debit Card,No
C46928,Female,75,63,Monthly,65,4096,Wireless,Cash,No
C46929,Male,23,24,Monthly,93,2227,Fiber,Bank Transfer,Yes
C46930,Male,65,60,Monthly,70,4197,Wireless,UPI,No
C46931,Female,25,17,Yearly,39,673,DSL,Debit Card,No
C46932,Male,49,2,Yearly,127,241,Wireless,UPI,No
C46933,Female,36,52,Monthly,55,2869,Fiber,Debit Card,No
C46934,Female,75,37,Monthly,91,3367,Wireless,UPI,No
C46935,Male,26,10,Quarterly,80,796,Fiber,Cash,Yes
C46936,Female,74,36,Yearly,55,1976,Cable,Bank Transfer,Yes
C46937,Female,64,39,Quarterly,143,5589,Fiber,Bank Transfer,No
C46938,Female,54,17,Yearly,36,613,DSL,Credit Card,Yes
C46939,Female,28,58,Quarterly,118,6841,Wireless,Bank Transfer,No
C46940,Male,62,13,Quarterly,60,786,Fiber,Credit Card,No
C46941,Male,34,51,Monthly,119,6083,Fiber,Cash,No
C46942,Male,62,2,Quarterly,123,264,Cable,Debit Card,No
C46943,Male,37,29,Yearly,145,4210,Cable,UPI,No
C46944,Female,27,10,Monthly,134,1323,Cable,Cash,No
C46945,Female,25,68,Yearly,91,6182,Wireless,Debit Card,No
C46946,Male,42,6,Monthly,31,196,DSL,Debit Card,No
C46947,Male,54,47,Yearly,122,5753,Fiber,Bank Transfer,No
C46948,Male,19,59,Quarterly,54,3177,DSL,Credit Card,No
C46949,Male,18,64,Monthly,106,6790,DSL,Cash,No
C46950,Female,21,53,Quarterly,64,3392,Cable,Bank Transfer,No
C46951,Male,40,24,Monthly,59,1429,Cable,Credit Card,No
C46952,Male,31,3,Quarterly,65,195,DSL,Cash,No
C46953,Male,67,59,Yearly,83,4909,Wireless,UPI,No
C46954,Male,38,12,Quarterly,56,689,Wireless,Bank Transfer,No
C46955,Male,49,1,Quarterly,69,85,Fiber,UPI,No
C46956,Female,32,65,Yearly,62,4032,Wireless,Credit Card,No
C46957,Female,75,10,Monthly,37,389,Fiber,UPI,No
C46958,Female,32,43,Quarterly,146,6267,DSL,Credit Card,No
C46959,Male,43,50,Monthly,64,3210,Wireless,Cash,No
C46960,Male,36,13,Monthly,123,1587,Wireless,Bank Transfer,Yes
C46961,Female,36,18,Monthly,102,1817,Wireless,UPI,No
C46962,Female,41,24,Yearly,43,1021,Cable,UPI,No
C46963,Male,30,24,Monthly,47,1113,DSL,Credit Card,No
C46964,Female,64,37,Yearly,74,2721,Fiber,Cash,No
C46965,Female,27,29,Monthly,59,1713,Wireless,Cash,No
C46966,Female,69,30,Monthly,136,4097,DSL,Debit Card,Yes
C46967,Male,25,27,Yearly,144,3876,Wireless,Credit Card,No
C46968,Male,36,57,Monthly,118,6732,DSL,UPI,No
C46969,Female,24,11,Yearly,33,382,Fiber,UPI,No
C46970,Male,68,3,Yearly,125,360,DSL,Debit Card,No
C46971,Female,57,14,Yearly,114,1584,DSL,UPI,No
C46972,Male,44,11,Monthly,123,1370,Fiber,Cash,Yes
C46973,Female,33,17,Monthly,143,2434,Fiber,Credit Card,No
C46974,Female,47,72,Quarterly,84,6047,DSL,Debit Card,No
C46975,Female,38,14,Yearly,94,1299,Fiber,Bank Transfer,No
C46976,Male,39,47,Yearly,119,5605,Wireless,Bank Transfer,No
C46977,Male,23,32,Quarterly,39,1249,Wireless,Debit Card,No
C46978,Female,36,62,Monthly,119,7371,Fiber,UPI,No
C46979,Male,37,63,Yearly,79,4979,Fiber,Debit Card,No
C46980,Male,56,31,Quarterly,49,1506,Fiber,UPI,No
C46981,Female,70,16,Yearly,140,2228,Fiber,Credit Card,No
C46982,Female,53,64,Monthly,115,7343,Cable,UPI,No
C46983,Male,59,24,Monthly,124,2979,Cable,UPI,No
C46984,Male,32,57,Monthly,129,7362,Fiber,Cash,Yes
C46985,Male,75,55,Quarterly,126,6911,Fiber,Bank Transfer,No
C46986,Male,33,59,Quarterly,50,2955,Wireless,Bank Transfer,No
C46987,Female,67,34,Quarterly,93,3164,Fiber,Bank Transfer,No
C46988,Male,50,44,Monthly,52,2278,DSL,Credit Card,No
C46989,Female,27,25,Yearly,133,3330,Fiber,UPI,Yes
C46990,Male,72,18,Quarterly,116,2084,Cable,Debit Card,No
C46991,Female,43,35,Monthly,57,2004,Fiber,Bank Transfer,Yes
C46992,Male,65,44,Monthly,134,5895,Fiber,Credit Card,No
C46993,Female,43,38,Monthly,111,4238,Cable,Credit Card,No
C46994,Male,18,9,Monthly,77,699,Wireless,Debit Card,Yes
C46995,Male,70,16,Monthly,40,632,Fiber,Cash,No
C46996,Female,28,68,Yearly,98,6647,Fiber,UPI,No
C46997,Female,34,34,Monthly,42,1447,DSL,Debit Card,No
C46998,Male,52,39,Monthly,52,2018,Cable,Credit Card,No
C46999,Male,49,57,Yearly,83,4730,Wireless,UPI,No
C47000,Male,56,3,Monthly,32,97,Cable,Credit Card,Yes
C47001,Male,61,8,Quarterly,82,649,DSL,UPI,No
C47002,Male,60,11,Quarterly,148,1627,DSL,Bank Transfer,No
C47003,Female,59,13,Monthly,57,756,Wireless,Cash,No
C47004,Female,56,2,Monthly,113,241,Fiber,Debit Card,Yes
C47005,Male,61,7,Monthly,102,731,DSL,Debit Card,Yes
C47006,Male,34,66,Monthly,74,4864,DSL,UPI,Yes
C47007,Female,21,60,Quarterly,94,5624,Wireless,Bank Transfer,No
C47008,Male,36,10,Quarterly,66,652,Wireless,Bank Transfer,No
C47009,Male,35,39,Monthly,91,3545,Wireless,Credit Card,No
C47010,Female,39,38,Quarterly,32,1203,Fiber,Cash,No
C47011,Female,46,22,Yearly,61,1338,DSL,Cash,No
C47012,Female,24,34,Yearly,68,2293,Wireless,Cash,Yes
C47013,Female,31,68,Quarterly,57,3873,Wireless,Debit Card,No
C47014,Male,71,29,Monthly,110,3185,Fiber,Debit Card,No
C47015,Male,27,4,Monthly,42,157,Fiber,Credit Card,Yes
C47016,Male,43,1,Monthly,48,56,Cable,Bank Transfer,Yes
C47017,Male,74,19,Yearly,52,999,Cable,Cash,No
C47018,Male,26,16,Yearly,82,1330,Cable,Debit Card,Yes
C47019,Male,69,6,Monthly,113,665,Cable,Cash,Yes
C47020,Female,39,66,Quarterly,68,4502,DSL,Bank Transfer,No
C47021,Male,47,27,Monthly,145,3903,Cable,UPI,Yes
C47022,Male,68,43,Yearly,131,5636,DSL,Bank Transfer,No
C47023,Male,44,39,Monthly,38,1483,Cable,Credit Card,Yes
C47024,Female,56,35,Monthly,32,1102,Cable,Credit Card,No
C47025,Male,47,20,Monthly,60,1197,Cable,Debit Card,No
C47026,Male,38,22,Yearly,41,903,Cable,Cash,No
C47027,Male,26,65,Quarterly,142,9220,DSL,Debit Card,No
C47028,Male,36,14,Monthly,45,616,Fiber,Cash,No
C47029,Male,65,5,Quarterly,103,521,Wireless,Debit Card,No
C47030,Male,66,38,Quarterly,71,2692,Fiber,UPI,No
C47031,Female,36,27,Monthly,86,2313,Fiber,Debit Card,No
C47032,Female,66,13,Yearly,89,1153,Wireless,Debit Card,No
C47033,Male,53,71,Quarterly,93,6598,Fiber,UPI,No
C47034,Male,52,34,Quarterly,94,3216,Fiber,Debit Card,No
C47035,Male,29,36,Quarterly,31,1124,Wireless,UPI,No
C47036,Female,75,55,Yearly,54,2979,DSL,Cash,No
C47037,Male,62,26,Monthly,141,3666,Fiber,Bank Transfer,Yes
C47038,Female,33,39,Quarterly,104,4067,Cable,UPI,No
C47039,Male,32,8,Quarterly,127,1001,Wireless,Bank Transfer,No
C47040,Female,48,16,Quarterly,112,1794,Wireless,UPI,No
C47041,Male,39,67,Yearly,92,6181,Cable,UPI,No
C47042,Male,43,34,Monthly,118,4023,DSL,Credit Card,No
C47043,Female,18,20,Yearly,149,2973,Cable,Bank Transfer,Yes
C47044,Male,40,34,Monthly,119,4041,Wireless,UPI,No
C47045,Female,41,30,Monthly,44,1320,Cable,Debit Card,No
C47046,Male,58,13,Quarterly,42,549,DSL,Bank Transfer,No
C47047,Female,69,10,Monthly,54,559,Cable,Bank Transfer,No
C47048,Male,61,30,Monthly,34,1003,Cable,Cash,No
C47049,Female,53,7,Monthly,122,844,Wireless,Credit Card,Yes
C47050,Female,46,21,Yearly,94,1954,DSL,Credit Card,No
C47051,Female,49,16,Monthly,47,772,Wireless,Credit Card,No
C47052,Female,28,51,Monthly,50,2534,Fiber,Cash,No
C47053,Male,56,21,Yearly,71,1511,Wireless,UPI,No
C47054,Male,30,42,Monthly,81,3400,Wireless,Bank Transfer,No
C47055,Male,50,63,Monthly,47,2956,Wireless,Credit Card,Yes
C47056,Female,71,33,Monthly,105,3469,Cable,Debit Card,Yes
C47057,Male,41,14,Quarterly,54,774,Fiber,UPI,No
C47058,Male,33,63,Yearly,49,3083,DSL,Bank Transfer,No
C47059,Female,71,14,Yearly,145,2024,DSL,UPI,No
C47060,Female,42,43,Yearly,91,3904,Fiber,Cash,No
C47061,Male,22,30,Monthly,86,2576,Wireless,Bank Transfer,No
C47062,Female,72,71,Monthly,112,7957,Fiber,Credit Card,No
C47063,Female,22,21,Quarterly,70,1487,Wireless,Bank Transfer,No
C47064,Male,74,2,Monthly,117,242,DSL,Cash,No
C47065,Female,52,35,Quarterly,78,2732,Wireless,Bank Transfer,No
C47066,Male,59,61,Monthly,60,3680,DSL,Credit Card,No
C47067,Female,29,33,Yearly,98,3221,DSL,Credit Card,No
C47068,Female,27,20,Yearly,81,1609,Fiber,UPI,No
C47069,Female,64,24,Yearly,62,1476,Cable,Debit Card,Yes
C47070,Female,61,40,Monthly,50,1982,Wireless,UPI,No
C47071,Male,31,9,Quarterly,51,478,Wireless,Debit Card,No
C47072,Female,42,19,Yearly,32,607,Cable,UPI,No
C47073,Male,23,26,Yearly,78,2036,DSL,UPI,No
C47074,Female,68,52,Yearly,63,3277,Cable,Bank Transfer,No
C47075,Female,57,39,Quarterly,97,3793,Cable,Cash,No
C47076,Male,65,20,Quarterly,39,784,Wireless,Cash,No
C47077,Male,21,45,Quarterly,143,6441,DSL,Credit Card,No
C47078,Female,69,25,Quarterly,129,3244,Fiber,Bank Transfer,No
C47079,Female,46,68,Yearly,42,2865,Cable,Debit Card,No
C47080,Female,61,59,Monthly,104,6124,DSL,Debit Card,No
C47081,Male,72,6,Monthly,64,384,Fiber,Cash,Yes
C47082,Male,59,44,Yearly,127,5600,DSL,Credit Card,No
C47083,Male,75,1,Quarterly,88,78,Cable,UPI,No
C47084,Male,42,36,Monthly,145,5235,Cable,Bank Transfer,Yes
C47085,Female,32,4,Yearly,129,520,DSL,Debit Card,Yes
C47086,Male,75,26,Yearly,62,1626,DSL,Credit Card,No
C47087,Male,49,45,Monthly,67,3006,DSL,Bank Transfer,No
C47088,Male,75,7,Monthly,98,684,Fiber,Credit Card,No
C47089,Male,27,21,Monthly,107,2253,Wireless,Cash,No
C47090,Male,24,60,Yearly,112,6714,DSL,Cash,No
C47091,Male,23,43,Quarterly,92,3958,Fiber,Debit Card,No
C47092,Male,61,61,Yearly,106,6486,Wireless,Cash,No
C47093,Female,64,48,Monthly,144,6921,DSL,Bank Transfer,No
C47094,Male,58,38,Monthly,133,5065,Wireless,Bank Transfer,No
C47095,Male,46,9,Quarterly,89,801,Wireless,Bank Transfer,No
C47096,Female,18,64,Monthly,143,9153,Cable,Credit Card,No
C47097,Male,40,6,Monthly,87,514,Fiber,UPI,No
C47098,Female,23,6,Monthly,33,178,Fiber,Debit Card,No
C47099,Male,49,59,Monthly,61,3613,Cable,UPI,No
C47100,Male,46,40,Yearly,60,2399,DSL,Cash,No
C47101,Male,32,2,Monthly,138,284,Fiber,UPI,No
C47102,Female,37,57,Yearly,134,7619,Cable,Debit Card,No
C47103,Female,34,3,Monthly,55,146,DSL,Bank Transfer,Yes
C47104,Female,67,21,Yearly,128,2681,Cable,Debit Card,No
C47105,Female,46,41,Monthly,110,4528,DSL,UPI,No
C47106,Female,58,14,Yearly,104,1463,Cable,Cash,No
C47107,Female,38,28,Yearly,134,3747,DSL,Bank Transfer,Yes
C47108,Female,26,13,Yearly,88,1159,Wireless,Debit Card,No
C47109,Male,59,43,Yearly,55,2356,Cable,UPI,No
C47110,Male,55,10,Quarterly,115,1163,DSL,Bank Transfer,Yes
C47111,Male,19,62,Quarterly,116,7197,Cable,Debit Card,Yes
C47112,Male,37,51,Monthly,104,5287,Fiber,Cash,Yes
C47113,Male,65,37,Monthly,96,3570,DSL,Cash,No
C47114,Male,65,21,Yearly,101,2115,Wireless,Credit Card,No
C47115,Female,52,12,Monthly,68,802,Wireless,Bank Transfer,No
C47116,Male,64,5,Quarterly,101,525,Wireless,UPI,No
C47117,Female,40,38,Yearly,53,2018,Fiber,Bank Transfer,No
C47118,Female,70,46,Monthly,96,4431,DSL,Debit Card,No
C47119,Male,26,5,Yearly,114,575,DSL,Bank Transfer,No
C47120,Female,27,5,Monthly,141,714,DSL,Cash,Yes
C47121,Female,38,58,Monthly,93,5379,Fiber,UPI,No
C47122,Female,31,65,Monthly,134,8691,DSL,Cash,Yes
C47123,Female,71,49,Quarterly,56,2729,Wireless,Bank Transfer,No
C47124,Male,47,23,Monthly,55,1272,DSL,Cash,No
C47125,Female,64,63,Monthly,44,2790,DSL,Credit Card,No
C47126,Male,54,30,Monthly,51,1548,Wireless,Debit Card,Yes
C47127,Male,42,19,Monthly,142,2714,DSL,Bank Transfer,Yes
C47128,Female,71,58,Quarterly,92,5332,DSL,Cash,No
C47129,Male,42,51,Quarterly,38,1929,Wireless,UPI,No
C47130,Male,20,7,Yearly,87,628,DSL,Cash,No
C47131,Female,62,69,Yearly,42,2897,DSL,UPI,No
C47132,Male,48,39,Yearly,84,3282,Fiber,Debit Card,No
C47133,Male,33,58,Monthly,64,3695,Fiber,Credit Card,Yes
C47134,Female,44,37,Yearly,86,3194,Wireless,UPI,No
C47135,Male,22,9,Quarterly,56,511,DSL,Bank Transfer,No
C47136,Male,52,46,Monthly,59,2697,Cable,Cash,No
C47137,Male,51,40,Monthly,94,3759,DSL,Debit Card,No
C47138,Female,58,26,Monthly,113,2957,Cable,Debit Card,No
C47139,Male,38,34,Monthly,59,1994,Wireless,UPI,No
C47140,Male,54,45,Monthly,96,4307,Fiber,Debit Card,No
C47141,Female,32,15,Monthly,145,2159,Wireless,UPI,No
C47142,Male,40,63,Monthly,83,5230,DSL,Credit Card,No
C47143,Male,32,37,Quarterly,42,1538,Cable,Cash,No
C47144,Female,25,9,Quarterly,38,352,Wireless,UPI,No
C47145,Male,39,45,Yearly,129,5785,Wireless,Bank Transfer,No
C47146,Female,61,55,Monthly,94,5156,Fiber,Debit Card,Yes
C47147,Female,27,53,Quarterly,147,7793,DSL,Credit Card,No
C47148,Male,18,55,Monthly,76,4167,Fiber,Bank Transfer,Yes
C47149,Female,22,18,Quarterly,82,1458,Wireless,Bank Transfer,Yes
C47150,Female,41,41,Monthly,150,6163,Fiber,Cash,No
C47151,Female,23,9,Quarterly,92,812,Fiber,Debit Card,No
C47152,Female,52,25,Quarterly,111,2769,DSL,Bank Transfer,No
C47153,Male,28,1,Yearly,44,51,Cable,Debit Card,No
C47154,Female,75,36,Quarterly,44,1580,DSL,UPI,No
C47155,Female,73,2,Monthly,99,193,Fiber,Debit Card,No
C47156,Male,34,17,Monthly,124,2117,Cable,Cash,Yes
C47157,Male,34,59,Monthly,57,3378,Cable,Cash,No
C47158,Male,38,11,Yearly,118,1313,Wireless,Cash,Yes
C47159,Male,20,63,Monthly,136,8566,Fiber,Cash,No
C47160,Female,32,10,Quarterly,96,941,Wireless,Cash,Yes
C47161,Male,34,31,Monthly,126,3892,Cable,Cash,No
C47162,Female,33,22,Monthly,92,2004,Fiber,UPI,No
C47163,Male,51,15,Monthly,57,863,Cable,Bank Transfer,No
C47164,Male,26,24,Quarterly,98,2363,Fiber,UPI,No
C47165,Female,52,40,Yearly,122,4898,Cable,Debit Card,No
C47166,Male,18,71,Monthly,69,4899,DSL,Debit Card,Yes
C47167,Female,18,72,Monthly,102,7334,Cable,Bank Transfer,Yes
C47168,Female,54,72,Monthly,38,2735,Cable,Cash,Yes
C47169,Female,59,22,Quarterly,53,1157,DSL,Cash,No
C47170,Female,60,53,Quarterly,121,6398,DSL,Credit Card,Yes
C47171,Male,48,7,Yearly,67,460,Wireless,Cash,No
C47172,Female,29,4,Yearly,149,610,Cable,Debit Card,No
C47173,Female,58,30,Quarterly,126,3786,DSL,UPI,Yes
C47174,Male,67,46,Monthly,150,6900,DSL,Bank Transfer,Yes
C47175,Female,19,3,Monthly,72,200,DSL,Debit Card,No
C47176,Male,18,29,Yearly,49,1407,Wireless,Credit Card,No
C47177,Male,20,38,Yearly,60,2274,Cable,Bank Transfer,No
C47178,Female,37,45,Monthly,109,4903,Wireless,Cash,No
C47179,Male,30,70,Monthly,48,3379,DSL,Debit Card,No
C47180,Male,27,67,Quarterly,96,6435,Wireless,Bank Transfer,No
C47181,Male,25,68,Yearly,131,8919,Wireless,Cash,No
C47182,Female,59,2,Monthly,113,229,Wireless,Cash,Yes
C47183,Male,29,13,Monthly,53,683,Cable,Bank Transfer,No
C47184,Female,56,63,Yearly,79,4983,Wireless,Bank Transfer,No
C47185,Female,56,66,Monthly,102,6731,Wireless,Debit Card,Yes
C47186,Male,75,14,Monthly,107,1491,Wireless,Bank Transfer,No
C47187,Male,56,37,Monthly,74,2744,Wireless,Cash,No
C47188,Female,65,72,Quarterly,70,5026,DSL,UPI,No
C47189,Male,27,50,Monthly,60,2993,Cable,Bank Transfer,Yes
C47190,Male,60,3,Quarterly,51,171,Wireless,Bank Transfer,Yes
C47191,Male,49,3,Yearly,142,416,Cable,Debit Card,No
C47192,Male,29,33,Monthly,118,3912,DSL,Credit Card,No
C47193,Female,31,32,Quarterly,73,2318,Fiber,Cash,No
C47194,Male,38,37,Monthly,66,2452,Cable,Cash,No
C47195,Male,61,16,Monthly,86,1394,Wireless,Cash,No
C47196,Male,52,50,Monthly,92,4606,Fiber,Credit Card,No
C47197,Male,56,7,Quarterly,103,722,Cable,Credit Card,No
C47198,Male,65,25,Quarterly,71,1764,Wireless,Bank Transfer,No
C47199,Female,21,5,Quarterly,63,307,DSL,Debit Card,No
C47200,Female,43,43,Quarterly,115,4957,DSL,Credit Card,No
C47201,Female,60,25,Quarterly,62,1568,DSL,Debit Card,No
C47202,Male,42,59,Monthly,130,7657,Fiber,Cash,Yes
C47203,Female,39,41,Quarterly,43,1782,Cable,Credit Card,Yes
C47204,Female,31,67,Yearly,106,7094,DSL,Credit Card,Yes
C47205,Female,43,26,Monthly,125,3256,Fiber,UPI,No
C47206,Male,47,35,Yearly,88,3100,DSL,Credit Card,No
C47207,Male,64,23,Monthly,65,1491,DSL,Credit Card,No
C47208,Female,49,49,Yearly,124,6091,Fiber,Bank Transfer,No
C47209,Female,55,17,Yearly,71,1206,DSL,Bank Transfer,No
C47210,Female,52,28,Monthly,137,3840,DSL,Cash,No
C47211,Female,34,45,Monthly,39,1765,Fiber,Bank Transfer,No
C47212,Female,30,4,Monthly,34,142,Fiber,Bank Transfer,No
C47213,Female,63,69,Monthly,54,3732,DSL,UPI,No
C47214,Male,35,67,Yearly,70,4676,Cable,Credit Card,No
C47215,Male,57,51,Monthly,136,6955,Wireless,Bank Transfer,Yes
C47216,Male,43,66,Monthly,146,9654,Fiber,Bank Transfer,No
C47217,Male,56,14,Quarterly,80,1107,Cable,Cash,No
C47218,Male,39,59,Yearly,129,7610,DSL,Cash,No
C47219,Female,35,2,Quarterly,77,170,Fiber,Credit Card,No
C47220,Female,42,34,Monthly,93,3152,Wireless,Bank Transfer,Yes
C47221,Female,24,26,Yearly,106,2776,Wireless,Debit Card,No
C47222,Male,52,10,Monthly,68,685,Wireless,Cash,Yes
C47223,Male,48,40,Monthly,79,3151,Cable,Debit Card,No
C47224,Female,55,20,Quarterly,57,1139,Wireless,Debit Card,No
C47225,Female,21,45,Yearly,69,3114,DSL,Credit Card,No
C47226,Female,27,38,Quarterly,92,3481,DSL,Cash,No
C47227,Female,30,28,Quarterly,58,1623,Fiber,Credit Card,No
C47228,Female,68,35,Yearly,99,3458,Fiber,Bank Transfer,Yes
C47229,Female,32,22,Quarterly,134,2941,Cable,Bank Transfer,No
C47230,Male,45,5,Monthly,145,721,Wireless,Debit Card,No
C47231,Male,40,31,Monthly,67,2095,Cable,Debit Card,Yes
C47232,Female,61,26,Quarterly,67,1749,DSL,Credit Card,No
C47233,Female,68,38,Monthly,73,2758,DSL,Cash,No
C47234,Female,60,5,Yearly,71,362,Wireless,Cash,No
C47235,Female,20,70,Quarterly,47,3291,DSL,UPI,No
C47236,Male,48,48,Monthly,144,6926,Cable,Cash,No
C47237,Male,20,20,Yearly,62,1233,Cable,Bank Transfer,No
C47238,Female,18,50,Quarterly,87,4364,DSL,Bank Transfer,No
C47239,Male,26,35,Yearly,128,4467,DSL,UPI,No
C47240,Female,20,2,Yearly,150,303,Cable,Bank Transfer,Yes
C47241,Male,27,32,Monthly,42,1328,Wireless,Credit Card,No
C47242,Male,26,34,Yearly,31,1043,Fiber,Debit Card,No
C47243,Female,24,24,Monthly,131,3125,Cable,Debit Card,No
C47244,Male,75,51,Monthly,65,3334,DSL,Credit Card,No
C47245,Male,40,62,Monthly,143,8851,Fiber,Credit Card,Yes
C47246,Female,71,31,Yearly,73,2250,Wireless,Debit Card,No
C47247,Male,36,55,Monthly,137,7520,Cable,Bank Transfer,No
C47248,Male,48,38,Yearly,126,4777,Fiber,UPI,No
C47249,Male,41,70,Quarterly,32,2243,Wireless,Debit Card,No
C47250,Male,31,44,Monthly,36,1590,Cable,UPI,No
C47251,Female,23,29,Monthly,37,1073,Fiber,Cash,No
C47252,Female,65,56,Quarterly,133,7446,Fiber,Debit Card,Yes
C47253,Male,59,61,Quarterly,120,7339,Fiber,Bank Transfer,No
C47254,Female,24,8,Yearly,81,634,Cable,Debit Card,Yes
C47255,Male,41,28,Monthly,147,4112,DSL,Debit Card,No
C47256,Female,65,12,Quarterly,98,1180,DSL,Credit Card,No
C47257,Male,72,52,Yearly,61,3182,Wireless,Bank Transfer,No
C47258,Male,28,5,Monthly,116,574,Cable,Cash,Yes
C47259,Male,37,69,Yearly,58,4005,Fiber,Debit Card,No
C47260,Female,40,22,Monthly,115,2520,DSL,Bank Transfer,No
C47261,Female,62,32,Quarterly,66,2102,Wireless,Cash,No
C47262,Female,54,21,Yearly,141,2970,DSL,UPI,Yes
C47263,Male,51,38,Quarterly,112,4252,Fiber,UPI,No
C47264,Female,23,64,Yearly,61,3917,Wireless,Debit Card,No
C47265,Male,64,5,Monthly,111,554,Cable,UPI,No
C47266,Female,48,41,Monthly,93,3833,Cable,Bank Transfer,No
C47267,Female,59,67,Quarterly,79,5278,Fiber,Credit Card,No
C47268,Male,47,28,Monthly,83,2331,DSL,Debit Card,No
C47269,Female,22,17,Monthly,101,1715,Cable,UPI,Yes
C47270,Male,57,59,Yearly,137,8101,Wireless,Debit Card,No
C47271,Male,75,69,Yearly,49,3378,Cable,Credit Card,No
C47272,Male,40,67,Monthly,87,5827,DSL,Cash,No
C47273,Male,30,60,Yearly,53,3179,Cable,Bank Transfer,No
C47274,Female,36,39,Quarterly,57,2219,Wireless,Debit Card,No
C47275,Female,61,28,Monthly,133,3716,Cable,Debit Card,Yes
C47276,Female,38,39,Monthly,130,5074,Cable,Bank Transfer,No
C47277,Male,43,1,Monthly,137,118,Wireless,Debit Card,Yes
C47278,Male,25,31,Yearly,109,3386,Cable,UPI,No
C47279,Male,34,11,Monthly,132,1434,Cable,Bank Transfer,No
C47280,Female,72,9,Quarterly,100,902,Cable,Credit Card,No
C47281,Male,72,32,Yearly,40,1280,Fiber,Debit Card,No
C47282,Female,42,66,Quarterly,147,9687,Wireless,Bank Transfer,No
C47283,Female,61,50,Quarterly,105,5237,DSL,Cash,No
C47284,Male,46,28,Monthly,43,1223,Wireless,Credit Card,No
C47285,Female,65,31,Monthly,34,1070,Wireless,UPI,Yes
C47286,Female,71,40,Monthly,101,4059,Cable,Debit Card,No
C47287,Male,43,35,Monthly,57,1989,Fiber,Debit Card,Yes
C47288,Male,32,70,Quarterly,85,5932,Fiber,Cash,No
C47289,Female,62,67,Quarterly,129,8634,Fiber,Bank Transfer,No
C47290,Female,41,57,Quarterly,111,6331,Cable,Cash,Yes
C47291,Female,46,18,Yearly,87,1583,Fiber,UPI,No
C47292,Female,31,45,Monthly,119,5341,Cable,Bank Transfer,Yes
C47293,Female,44,41,Monthly,133,5446,Wireless,Bank Transfer,No
C47294,Female,59,72,Monthly,132,9495,Fiber,Cash,No
C47295,Male,32,24,Monthly,128,3064,Fiber,Debit Card,No
C47296,Male,63,16,Monthly,59,928,Fiber,Cash,Yes
